nomoffre,type,typehabitation,adresse1,adresse1suite,adresse2,adresse3,codepostal,commune,cedex,codeinseecommune,latitude,longitude,acces,commmob,commtel,commfax,commmail,commweb,videosurl,plateformeurl,spvideosembed,tripadwidget,animauxacceptes,animauxinfo,labeltourismehandicap,spaccessibilite,spaccueilveloitineraire,equipements,confortimmobilier,confortmobilier,labels,labelsclassement,categorie,capacitenbchambres,capacitenbchambresmobreduite,capacitenbhebergements,capacitenbpersonnes,capacitesurface,services,languesparleesaccueil,ouverturealannee,ouverturegranule,resadirecte,resaenligneouinon,resaenligne,resaagence,tarifs,modepaiement,localisation,departement
MEUBLÉ CHEZ PAINLEVÉ,Meublés,Maison,0,0,12 Sq. Paul Painlevé,0,72100.0,LE MANS,0.0,72181,47.96222,0.20312,0,0663492655,0,0,0.0,https://www.cnccv.fr/,0,"Facebook||https://www.facebook.com/CnccvLeMans,Instagram||https://www.instagram.com/cnccv_lemans/",0,0,non,0,0,non,0,"Climatisation,Parc/jardin,WiFi",Entrée indépendante;Jardin indépendant;Plain Pied;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,Non classé,3.0,0.0,1.0,4.0,74,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Allemand;Anglais,oui,0,0,0,0,0.0,0,Cartes bancaires;Espèces;Virement,"47.96222,0.20312",Sarthe
Gite Le Riez,Meublés,Maison,0,0,1285 route de Montreuil,Doué-la-Fontaine,49700.0,DOUE-EN-ANJOU,0.0,49125,47.188073,-0.260431,0,0,06 17 81 63 58,0,0.0,https://gites-douelafontaine.fr/,0,0,0,0,non,0,0,non,0,"Parc/jardin,Piscine,Piscine couverte",Parking;Terrain clos;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge",Gîtes de France,3 épis (Gîtes de France),3 étoiles,3.0,0.0,0.0,6.0,85,"Location de draps,Location de linge",Anglais;Français,0,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,oui,||https://gites-douelafontaine.fr/reservations-disponibilites/||||||,0.0,"||615,00||1215,00||,||1,36||1,36||Par personne, par nuit",Chèques bancaires et postaux;Chèques Vacances;Espèces;Virement,"47.188073,-0.260431",Maine-et-Loire
Maison 5 personnes *** - HERPE Nathalie,Meublés,Maison,0,0,13 bis avenue des Peupliers,0,44380.0,PORNICHET,0.0,44132,47.25372,-2.33352,0,06 30 55 71 96,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Plain Pied,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle",0,0,3 étoiles,2.0,0.0,0.0,5.0,56,0,Anglais,0,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,Semaine (meublé)||||||,Chèques bancaires et postaux,"47.25372,-2.33352",Loire-Atlantique
Chambres d'hôtes Le Gué Lian,Chambres d'hôtes,Maison,0,0,14 Lieu-dit Le Gué-Lian,0,72170.0,MOITRON-SUR-SARTHE,0.0,72199,48.25387,0.04523,0,06 15 89 17 76,02 43 34 70 73,0,0.0,http://www.petitepinay.fr,0,0,0,0,non,0,0,non,Sarthe à Vélo,"Parc/jardin,WiFi",Garage;Jardin indépendant;Parking;Terrain clos,Equipement bébé,0,0,Non classé,4.0,0.0,1.0,10.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Français,oui,0,Monsieur et Madame RICORDEAU||02 43 34 70 73||roland.ricordeau@sfr.fr,0,0,0.0,"1 chbre 1 nuit 2 pers ptit dej (chambres d'hôtes)||72,00||||lit supplémentaire d'une personne 40€ par nuit;Chambre de 3 personnes 112€",Chèques bancaires et postaux;Espèces,"48.25387,0.04523",Sarthe
Chambres d'hôtes Une nuit sur Loire,Chambres d'hôtes,Maison,0,0,14 rue de Beauregard,Chênehutte-Trèves-Cunault,49350.0,GENNES-VAL-DE-LOIRE,0.0,49261,47.32399,-0.190884,0,0,06 25 26 28 38,0,0.0,https://unenuitsurloire.fr/,0,"||https://www.facebook.com/UnenuitsurLoire/,||https://www.tripadvisor.fr/Hotel_Review-g15228764-d23203045-Reviews-Une_Nuit_Sur_Loire-Chenehutte_Treves_Cunault_Gennes_Val_de_Loire_Maine_et_Loire_Pay.html,||https://www.instagram.com/UnenuitsurLoire/",0,0,oui,Après accord (faire une demande à la réservation) et un supplément de 15.00€/animal/séjour,0,non,"EV6-La Loire à Vélo,Vélo Francette - Loire à Vélo","Local Vélo,Parc/jardin,WiFi",Local vélo;Parking;Sanitaires privés;Terrain clos,"Cheminée,Equipement bébé","Accueil Vélo,La Loire à vélo",0,0,3.0,0.0,0.0,9.0,70,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Tables d'hôtes",Anglais;Espagnol;Français,0,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,oui,||https://www.unenuitsurloire.fr/reservation-en-ligne.html||||||,0.0,"||||||Formule 25€ : plat/dessert;Formule 30€ : entrée/plat/dessert;Formule 30€ : entrée/plat/dessert - repas marocain,||||||Tarif pour 2 personnes, petit-déjeuner inclus (variable selon chambre et période),||||||Par personne par nuitée",Cartes bancaires;Espèces;Virement,"47.32399,-0.190884",Maine-et-Loire
Hébergement La Mare Rouge Cambodgia,Meublés,Maison,0,0,14 rue de la mare rouge,0,44190.0,CLISSON,0.0,44043,47.0863779,-1.2890422,0,0683006951,0,0,0.0,0,0,0,0,0,oui,0,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Jardin indépendant;Sanitaires privés;Terrain clos;Terrasse / Balcon,"Equipement bébé,Micro ondes",0,0,Non classé,4.0,0.0,1.0,12.0,100,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Location/prêt de vélo",Anglais;Français,oui,0,0,0,0,0.0,0,Chèques bancaires et postaux;Espèces;Virement,"47.0863779,-1.2890422",Loire-Atlantique
Les Suites Angevines - Suite Familiale,Meublés,Appartement,0,0,"14, Rue Hanneloup",0,49100.0,ANGERS,0.0,49007,47.46848,-0.548173,0,07 83 41 88 06,0,0,0.0,https://www.les-suites-angevines.com/,0,Facebook||https://www.facebook.com/LesSuitesAngevines,0,0,0,0,0,non,0,WiFi,0,"Micro ondes,Lave linge,Lave vaisselle",0,0,3 étoiles,2.0,0.0,0.0,4.0,47,"Fourniture de draps (gratuit),Location de draps",0,0,"15/12/2022||31/12/2023||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,0,0,"47.46848,-0.548173",Maine-et-Loire
CHERRY TREE FARM,Meublés,0,Rue des Marais de Vilaine,0,0,0,44290.0,MASSERAC,0.0,44092,47.672198,-1.914728,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0.0,0,0,"47.672198,-1.914728",Loire-Atlantique
Gite EntreNous Au Troglo,Meublés,0,0,0,15 bis rue Jean Mermoz,Doué-la-Fontaine,49700.0,DOUE-EN-ANJOU,0.0,49125,47.195728,-0.283146,0,0,06 86 55 51 91,0,0.0,https://gite-entrenous.com/,0,||https://www.facebook.com/GiteEntreNous,0,0,0,0,0,non,0,0,Parking;Toilettes séparées,"Micro ondes,Lave vaisselle",0,0,En cours de classement,2.0,0.0,0.0,8.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit)",Français,0,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,0,"47.195728,-0.283146",Maine-et-Loire
Gite Saint-Nicolas,Meublés,Appartement,0,0,15 place Bilange,0,49400.0,SAUMUR,0.0,49328,47.260359,-0.078143,0,0,06 83 94 63 30,0,0.0,0,0,0,0,0,non,0,0,non,0,0,0,"Micro ondes,Lave linge,Lave vaisselle",0,0,En cours de classement,2.0,0.0,0.0,6.0,100,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais;Français,0,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,||||||Réservation minimum de 3 nuits.,Chèques bancaires et postaux;Chèques Vacances;Espèces;Virement,"47.260359,-0.078143",Maine-et-Loire
Gites Anjoués - Gite Pétronille,Meublés,0,0,0,15 rue de la Mairie,0,49390.0,VERNOIL-LE-FOURRIER,0.0,49369,47.388126,0.075877,0,0,06 32 49 07 35,0,0.0,0,0,0,0,0,non,0,0,0,0,"Climatisation,Parc/jardin,WiFi",Jardin indépendant;Parking;Terrain clos;Toilettes séparées,"Micro ondes,Lave linge,Lave vaisselle",Gîtes de France,3 épis (Gîtes de France),2 étoiles,1.0,0.0,0.0,2.0,28,0,Allemand;Anglais;Français,0,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"||90,00||110,00||,||380,00||510,00||",Chèques bancaires et postaux;Espèces;Virement,"47.388126,0.075877",Maine-et-Loire
Gites Anjoués - Gite Aliénor,Meublés,0,0,0,15 rue de la Mairie,0,49390.0,VERNOIL-LE-FOURRIER,0.0,49369,47.388126,0.075877,0,0,06 32 49 07 35,0,0.0,0,0,0,0,0,non,0,0,0,0,"Climatisation,Parc/jardin,WiFi",Jardin indépendant;Parking;Terrain clos,"Cheminée,Micro ondes,Lave linge,Lave vaisselle",Gîtes de France,3 épis (Gîtes de France),3 étoiles,2.0,0.0,0.0,4.0,75,0,Allemand;Anglais;Français,0,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"||130,00||155,00||,||510,00||660,00||",0,"47.388126,0.075877",Maine-et-Loire
Gite de Faddoul Thibaud,Meublés,0,0,0,158 rue des Ladres,0,49260.0,ARTANNES-SUR-THOUET,0.0,49011,47.1881,-0.100188,0,0,06 71 23 52 42,0,0.0,0,0,0,0,0,oui,0,0,0,0,0,Parking,"Cheminée,Equipement bébé,Micro ondes",0,0,Non classé,1.0,0.0,0.0,4.0,0,Fourniture de linge (gratuit),Français,0,0,0,0,0,0.0,0,0,"47.1881,-0.100188",Maine-et-Loire
CHAMBRES  D'HÔTES JOHN EDMONDSON,Chambres d'hôtes,0,0,0,16 Place de la République,0,72600.0,MAMERS,0.0,72180,48.3499788,0.3682256,0,06 98 12 06 63,09 83 43 64 05,0,0.0,0,0,0,0,0,0,0,0,non,0,WiFi,Parking;Sanitaires privés,0,0,0,0,4.0,0.0,0.0,8.0,0,Fourniture de draps (gratuit),Anglais,oui,0,||09 83 43 64 05||johns-steakhouse@outlook.fr,0,0,0.0,0,Cartes bancaires;Chèques bancaires et postaux,"48.3499788,0.3682256",Sarthe
Meublé Cocaign,Meublés,Maison,0,0,16 rue de Durtal,0,72300.0,PRECIGNE,0.0,72244,47.7641819,-0.3229644,0,06 33 50 16 72,0,0,0.0,0,0,0,0,0,non,0,0,non,0,0,Terrasse / Balcon,Micro ondes,0,0,Non classé,1.0,0.0,0.0,2.0,0,Fourniture de draps (gratuit),Anglais;Français,oui,0,||06 33 50 16 72||,0,0,0.0,0,Chèques bancaires et postaux;Espèces,"47.7641819,-0.3229644",Sarthe
LE GRAFFI'TY,Meublés,Maison,0,0,16 rue de la Graffinière,0,44160.0,BESNE,0.0,44013,47.36824,-2.04632,0,0,06 59 81 73 43,0,0.0,http://www.gitelegraffity.fr/,0,0,0,0,non,0,0,non,0,0,Terrain clos;Terrasse / Balcon,Equipement bébé,0,0,Non classé,2.0,0.0,0.0,6.0,93,Fourniture de draps (gratuit),Allemand;Anglais,oui,"01/01/2024||31/12/2024||Location toute l'année||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||Location toute l'année||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,0,0,0.0,"Semaine (meublé)||500,00||650,00||",Chèques bancaires et postaux,"47.36824,-2.04632",Loire-Atlantique
Gite La Brignéenne,Meublés,0,0,0,16 rue Saint-Aubin,Brigné,49700.0,DOUE-EN-ANJOU,0.0,49125,47.240104,-0.384863,0,0,02 41 59 43 22,0,0.0,0,0,0,0,0,non,0,0,non,0,"Local Vélo,Parc/jardin,WiFi",Local vélo;Parking,"Cheminée,Micro ondes,Lave linge,Lave vaisselle",Gîtes de France,2 épis (Gîtes de France),2 étoiles,2.0,0.0,0.0,6.0,88,"Location de draps,Location de linge,Nettoyage (gratuit)",Français,0,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,oui,||https://www.gites-de-france.com/fr/pays-de-la-loire/maine-et-loire/la-brigneenne-h49g014887||||||,0.0,0,0,"47.240104,-0.384863",Maine-et-Loire
Le Rez de Jardin (4 - 6 personnes),Meublés,Appartement,0,0,16 rue Trémolières,0,49300.0,CHOLET,0.0,49099,47.06048,-0.88563,0,0,06 74 77 29 27,0,0.0,https://sites.google.com/view/lerezdejardincholet,0,0,0,0,0,0,0,0,0,"Parc/jardin,WiFi",Garage;Parking;Terrasse / Balcon;Toilettes séparées,"Micro ondes,Lave linge,Lave vaisselle",0,0,Non classé,1.0,0.0,0.0,6.0,70,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Location de draps,Location de linge",0,0,0,0,0,0,0.0,"Semaine (meublé)||420,00||630,00||",0,"47.06048,-0.88563",Maine-et-Loire
Gite La Bijouterie - Château de la Chaussée,Meublés,0,0,0,16-18 route de la Chaussée,0,49650.0,BRAIN-SUR-ALLONNES,0.0,49041,47.28404,0.054524,0,0,06 64 80 18 26,0,0.0,https://www.passions-art.com/place/chateau-de-la-chaussee,0,"||https://www.facebook.com/Chateau-de-la-Chaussee-372029176237827/,||https://maps.google.com/?cid=484646811334560781",0,0,0,0,0,0,0,Parc/jardin,Parking,0,0,0,Non classé,0.0,0.0,0.0,10.0,400,0,Français,0,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,0,"47.28404,0.054524",Maine-et-Loire
Gite de l'Orangerie Art Nouveau – Château de la Chaussée,Meublés,0,0,0,16-18 route de la Chaussée,0,49650.0,BRAIN-SUR-ALLONNES,0.0,49041,47.28404,0.054524,0,0,06 64 80 18 26,0,0.0,https://www.passions-art.com/place/chateau-de-la-chaussee,0,"||https://www.facebook.com/Chateau-de-la-Chaussee-372029176237827/,||https://maps.google.com/?cid=484646811334560781",0,0,0,0,0,non,0,Parc/jardin,Parking,0,0,0,Non classé,1.0,0.0,0.0,2.0,0,0,Français,0,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,0,"47.28404,0.054524",Maine-et-Loire
Gîte Chez Jean,Meublés,0,0,0,17 Grande Rue,0,72320.0,GREEZ-SUR-ROC,0.0,72144,48.13762,0.79453,0,0,06 16 31 19 05,0,0.0,https://www.maisonduperrin.fr/contact/,0,0,0,0,0,0,0,non,0,0,0,0,0,0,3 étoiles,0.0,0.0,0.0,0.0,0,0,0,oui,0,0,0,0,0.0,0,0,"48.13762,0.79453",Sarthe
Gite L'Appart' à Mimine,Meublés,Appartement,0,0,17 rue d'Anjou,CHAUDRON-EN-MAUGES,49110.0,MONTREVAULT-SUR-EVRE,0.0,49218,47.2875748,-0.9841788,0,06 38 39 66 40,0,0,0.0,https://www.les-gites-a-mimine.com/fr/booking/room,0,Facebook||https://www.facebook.com/pages/category/Vacation-Home-Rental/G%C3%AEte-lappart-%C3%A0-Mimine-100211081531064/,0,0,non,0,0,non,0,WiFi,0,"Equipement bébé,Micro ondes,Lave linge",0,0,2 étoiles,1.0,0.0,1.0,4.0,35,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Espagnol;Français,oui,"01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||",0,oui,||https://www.les-gites-a-mimine.com/fr/booking/room||||06 38 39 66 40||beliard.emeline@orange.fr,0.0,"Nuitée (meublé)||50,00||60,00||,Semaine (meublé)||333,00||399,00||",Cartes bancaires;Chèques bancaires et postaux;Chèques Vacances;Espèces,"47.2875748,-0.9841788",Maine-et-Loire
Chez Élise,Meublés,Maison,0,0,17 Rue des Sources,0,72390.0,DOLLON,0.0,72118,48.03765,0.5919,0,06 46 33 07 23,0,0,0.0,0,0,0,0,0,oui,0,0,non,0,"Climatisation,Parc/jardin,WiFi",Entrée indépendante;Garage;Jardin indépendant;Terrain clos,Micro ondes,0,0,Non classé,1.0,0.0,1.0,3.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Anglais;Français,oui,0,Elise Blanco||06 46 33 07 23||eliseblanco@hotmail.com,0,0,0.0,0,Espèces,"48.03765,0.5919",Sarthe
Gite de la Rivière,Meublés,Maison,0,0,18 Rue de la Forge,0,53420.0,CHAILLAND,0.0,53048,48.22492,-0.87203,0,06 89 82 34 28,0,0,0.0,0,0,0,0,0,0,0,0,non,0,WiFi,Entrée indépendante;Garage;Jardin indépendant;Parking;Sanitaires privés;Terrain clos;Terrasse / Balcon,"Equipement bébé,Lave linge,Lave vaisselle",0,0,0,4.0,0.0,1.0,8.0,0,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Option nettoyage",0,oui,0,Valentin Braem||06 89 82 34 28||fcv.valentin@fcv-sas.fr,0,0,0.0,0,Chèques bancaires et postaux;Espèces,"48.22492,-0.87203",Mayenne
Gite Le Champ du Coq,Meublés,Maison,0,0,18 rue du Mousseau,0,49700.0,LES ULMES,0.0,49359,47.218517,-0.173707,0,0,06 21 29 20 82,0,0.0,0,0,||https://www.facebook.com/gitelechampducoq49/,0,0,non,0,0,non,0,Parc/jardin,Jardin indépendant;Parking;Terrain clos,"Cheminée,Equipement bébé,Micro ondes,Lave linge,Lave vaisselle",0,0,3 étoiles,4.0,0.0,0.0,7.0,136,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Location de linge,Nettoyage (gratuit)",Anglais;Français,0,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"||85,00||160,00||Prix nuitée différent en semaine,;le week-end et jours fériés.,||650,00||750,00||,||||60,00||",Chèques bancaires et postaux;Espèces;Virement,"47.218517,-0.173707",Maine-et-Loire
GÎTE LE 18,Meublés,0,0,0,18 Rue du Pont-barré,Saint Lambert du Lattay,49750.0,VAL-DU-LAYON,0.0,49292,47.3026774,-0.629438,0,06 03 97 51 09,0,0,0.0,0,0,0,0,0,0,0,0,non,0,0,0,0,0,0,Non classé,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,"47.3026774,-0.629438",Maine-et-Loire
Gite au coeur du vignoble,Meublés,Maison,0,0,19 Rue d'Anjou,Saint-Crespin-sur-Moine,49230.0,SEVREMOINE,0.0,49301,47.09981,-1.18681,0,0,0,0,0.0,0,0,0,0,0,oui,Le jardin clos de murs permet de laisser votre animal de compagnie en sécurité.,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Garage;Jardin indépendant;Local vélo;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Cheminée,Micro ondes,Lave linge,Lave vaisselle",0,0,0,2.0,0.0,1.0,4.0,85,Option nettoyage,Allemand;Anglais;Français,oui,0,0,0,0,0.0,"Semaine (meublé)||345,00||345,00||,Nuitée (meublé)||55,00||55,00||",Chèques bancaires et postaux;Espèces;Virement,"47.09981,-1.18681",Maine-et-Loire
Studette Coeur de Ville,Meublés,Maison,0,0,19 Rue de la Nation,0,72200.0,LA FLECHE,0.0,72154,47.70193,-0.07006,0,06 67 00 72 81,0,0,0.0,0,0,0,0,0,non,0,0,non,0,WiFi,Entrée indépendante;Local vélo;Plain Pied;Sanitaires privés;Terrain clos,Micro ondes,0,0,1 étoile,1.0,0.0,1.0,2.0,15,"Fourniture de draps (gratuit),Fourniture de linge (gratuit),Nettoyage (gratuit)",Français,oui,0,0,0,0,0.0,0,Chèques bancaires et postaux;Espèces,"47.70193,-0.07006",Sarthe
Gite Lumieres de Loire,Meublés,Maison,0,0,19 rue Quarte,Les Rosiers-sur-Loire,49350.0,GENNES-VAL-DE-LOIRE,0.0,49261,47.353634,-0.23103,0,0,06 88 36 81 00,0,0.0,http://www.lumieres-de-loire.fr,0,"||https://www.facebook.com/gitelumieresdeloire/,||https://maps.google.com/?cid=14061065289177921984",0,0,non,0,0,non,0,"Local Vélo,Parc/jardin",Entrée indépendante;Jardin indépendant;Local vélo;Parking;Terrain clos;Toilettes séparées,"Cheminée,Equipement bébé,Micro ondes,Lave linge,Lave vaisselle,Sèche linge",0,0,4 étoiles,3.0,0.0,0.0,6.0,110,"Location de draps,Location de linge,Location/prêt de vélo,Nettoyage (gratuit)",Allemand;Anglais;Français,0,0,0,oui,||https://lumieres-de-loire.fr/tarifs-services-reservation-gite-4-etoiles-saumur-rosiers-sur-loire/||||||,0.0,0,Chèques bancaires et postaux;Espèces;Virement,"47.353634,-0.23103",Maine-et-Loire
Crystal Love Appart,Chambres d'hôtes,0,0,0,2 avenue de la Mer,0,44380.0,PORNICHET,0.0,44132,47.26788,-2.3475,0,0,07 68 68 18 69,0,0.0,http://www.crystal-loveappart.fr,0,0,0,0,non,0,0,non,0,"Espace bien-être,WiFi",Entrée indépendante;Plain Pied;Sanitaires privés;Terrasse / Balcon,0,0,0,0,1.0,0.0,0.0,0.0,0,0,Anglais;Espagnol,0,01/01/2021||31/12/2021||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,0,Chèques bancaires et postaux;Espèces;Virement,"47.26788,-2.3475",Loire-Atlantique
Location de vacances - Maison 7 personnes Golf 1 - Mme Roblin,Meublés,Maison,0,0,2 avenue de St Andrews,Domaine du Golf,44420.0,MESQUER,0.0,44097,47.39524,-2.49242,0,06 03 89 59 20,02 40 06 18 28,0,0.0,0,0,0,0,0,0,0,0,0,0,0,Jardin indépendant;Parking;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Equipement bébé,Micro ondes,Lave linge,Lave vaisselle",0,0,2 étoiles,3.0,0.0,0.0,4.0,119,0,0,0,01/01/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"Semaine (meublé)||600,00||600,00||",Chèques bancaires et postaux;Espèces;Virement,"47.39524,-2.49242",Loire-Atlantique
CHAMBRES D'HÔTES LA GROUAS,Chambres d'hôtes,Maison,0,0,2 chemin de la Grouas,VAUCHRETIEN,49320.0,BRISSAC LOIRE AUBANCE,0.0,49050,47.33254,-0.47324,0,06 72 71 05 23,02 41 54 36 43,0,0.0,0,0,0,0,0,0,0,0,non,0,"Climatisation,Parc/jardin,WiFi",Jardin indépendant;Parking;Terrain clos;Terrasse / Balcon,Equipement bébé,0,0,Non classé,2.0,0.0,1.0,4.0,0,"Fourniture de draps (gratuit),Location de linge",Français,oui,01/01/2025||31/12/2025||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,0,0,0,0.0,"1 chbre 1 nuit 2 pers ptit dej (chambres d'hôtes)||89,00||159,00||89€ pour 2 personnes avec petit-déjeuner compris ;159€ pour 4 personnes avec petit-déjeuner compris ,||97,00||175,00||97€ pour 2 personnes avec petit-déjeuner compris ;175€ pour 4 personnes (deux chambres séparées) avec petit-déjeuner compris",Chèques bancaires et postaux;Espèces,"47.33254,-0.47324",Maine-et-Loire
Gîte l'Agapanthe,Meublés,Maison,0,0,2 Impasse des Bouleaux,0,44310.0,SAINT-COLOMBAN,0.0,44155,47.00901,-1.58445,0,0,06 70 13 92 87,0,0.0,0,0,0,0,0,0,0,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Parking;Plain Pied;Sanitaires privés;Terrain clos,Micro ondes,0,0,Non classé,1.0,0.0,1.0,2.0,0,0,0,oui,01/12/2024||31/12/2024||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||,Duret||06 70 13 92 87||michelduret792@gmail.com,0,0,0.0,0,Cartes bancaires;Chèques bancaires et postaux;Espèces;Virement,"47.00901,-1.58445",Loire-Atlantique
La Grande Thibaudière,Chambres d'hôtes,Maison,0,0,2 La Grande Thibaudière,0,49360.0,LA PLAINE,0.0,49240,47.04713,-0.62939,0,06 10 63 07 19,06 43 50 96 45,0,0.0,https://www.les-chambres-d-hotes-de-la-grande-thibaudiere.fr/,0,0,0,0,oui,0,0,non,0,"Parc/jardin,Piscine,WiFi",Entrée indépendante;Parking;Terrasse / Balcon,Equipement bébé,0,0,Non classé,4.0,0.0,0.0,13.0,0,0,Français,oui,0,0,0,0,0.0,"1 chbre 1 nuit 2 pers ptit dej (chambres d'hôtes)||89,00||||",Chèques bancaires et postaux;Espèces,"47.04713,-0.62939",Maine-et-Loire
CHAMBRES D'HOTES LA MÉRAIS,Chambres d'hôtes,Maison,0,0,2 La Mérais,0,44170.0,MARSAC-SUR-DON,0.0,44091,47.585112,-1.6880189,0,06 86 45 09 43,02 40 51 20 56,0,0.0,0,0,0,0,0,non,0,0,non,0,WiFi,0,0,0,0,0,3.0,0.0,0.0,10.0,0,0,Anglais;Espagnol;Français,non,0,"OLIVIER KLOSE||02 40 51 20 56||lou.klose@orange.fr,||06 86 45 09 43||",0,0,0.0,"1 chbre 1 nuit 2 pers ptit dej (chambres d'hôtes)||65,00||||",Chèques bancaires et postaux,"47.585112,-1.6880189",Loire-Atlantique
LE GÎTE DU GARDIEN,Meublés,Maison,0,0,2 Le Thiemay,0,44130.0,FAY-DE-BRETAGNE,0.0,44056,47.350367,-1.8003029,0,07 70 50 41 76,02 40 57 01 40,0,0.0,http://www.thiemay.fr/,0,"Facebook||https://www.facebook.com/domaineduthiemay,Tripadvisor||https://www.holidaylettings.fr/location-vacances/vigneux-de-bretagne/6598119,Google+||https://plus.google.com/+LeDomaineduThi%C3%A9mayFaydeBretagne/posts?hl=fr",0,0,oui,0,0,non,0,"Parc/jardin,Plan d'eau",Entrée indépendante;Jardin indépendant;Parking;Plain Pied;Terrain clos,"Cheminée,Equipement bébé,Micro ondes,Lave vaisselle",0,0,Non classé,3.0,0.0,1.0,8.0,90,"Location de draps,Location de linge",Anglais;Français,oui,0,0,0,0,0.0,||||||d'avril à octobre sauf  les samedis. 2 nuits minimum,Chèques bancaires et postaux,"47.350367,-1.8003029",Loire-Atlantique
CHAMBRES D'HÔTES LE MAS MILOD,Chambres d'hôtes,Maison,0,0,2 Lieu-dit La Bernardière,0,44650.0,LEGE,0.0,44081,46.90388,-1.58238,0,0,0,0,0.0,www.chambres-masmilod.com,0,0,0,0,non,0,0,non,0,"Parc/jardin,WiFi",Entrée indépendante;Parking;Terrain clos;Terrasse / Balcon;Toilettes séparées,"Equipement bébé,Micro ondes",0,0,Non classé,2.0,0.0,1.0,4.0,0,Fourniture de draps (gratuit),Anglais;Espagnol;Français,oui,0,0,0,0,0.0,"Semaine (meublé)||||||Tarif longue durée possible, consulter le propriétaire",Chèques bancaires et postaux;Espèces,"46.90388,-1.58238",Loire-Atlantique
